storm_date,storm_time,time_zone_offset,state_abbreviation,state_name,state_fips_code,magnitude,injured_count,fatality_count,property_loss,crop_loss,yearly_tornado_count,start_lon,start_lat,end_long,end_lat,length,width,tornado_path_geom
2017-07-19,16:15:00,-06:00,IA,Iowa,19,0,0,0,12000,5000,615577,-92.4509,43.3208,-92.4373,43.324,0.72,60.0,"LINESTRING(-92.4509 43.3208, -92.4373 43.324)"
2008-05-30,03:51:00,-06:00,IA,Iowa,19,1,0,0,0.08,0.01,990,-93.38,41.16,-93.24,41.17,7.2,375.0,"LINESTRING(-93.38 41.16, -93.24 41.17)"
1998-06-18,16:00:00,-06:00,IA,Iowa,19,1,1,0,0.18,0,1282,-91.05,41.1,-91.05,41.1,1.0,300.0,
2017-06-28,15:45:00,-06:00,IA,Iowa,19,1,0,0,20000,6000,615495,-94.342,41.2794,-94.2158,41.3307,7.59,300.0,"LINESTRING(-94.342 41.2794, -94.2158 41.3307)"
2004-08-16,18:16:00,-06:00,IA,Iowa,19,1,0,0,0.002,0,1456,-93.08,42.55,-93.05,42.53,1.7,225.0,"LINESTRING(-93.08 42.55, -93.05 42.53)"
2003-05-10,16:26:00,-06:00,IA,Iowa,19,1,0,0,0.32,0,825,-93.12,41.18,-92.83,41.35,18.5,150.0,"LINESTRING(-93.12 41.18, -92.975 41.265, -92.83 41.35)"
1999-04-08,14:48:00,-06:00,IA,Iowa,19,4,1,0,2.39,0,814,-94.32,41.03,-93.87,41.77,56.0,3750.0,"LINESTRING(-94.32 41.03, -94.2075 41.215, -94.095 41.4, -93.9825 41.585, -93.87 41.77)"
2011-06-21,00:15:00,-06:00,IA,Iowa,19,0,0,0,0.075,0.005,301983,-92.4039,42.0851,-92.3889,42.0881,0.8,90.0,"LINESTRING(-92.4039 42.0851, -92.3889 42.0881)"
2007-06-22,15:40:00,-06:00,IA,Iowa,19,1,0,0,0.3,0.01,771,-93.69,41.49,-93.68,41.45,3.0,450.0,"LINESTRING(-93.69 41.49, -93.68 41.45)"
2017-08-21,16:52:00,-06:00,IA,Iowa,19,0,0,0,5000,9000,615660,-93.7256,41.949,-93.6739,41.9223,3.28,240.0,"LINESTRING(-93.7256 41.949, -93.6739 41.9223)"
1999-04-08,12:33:00,-06:00,IA,Iowa,19,1,2,0,0.8,0,812,-93.68,41.88,-93.65,41.9,2.0,0.0,"LINESTRING(-93.68 41.88, -93.65 41.9)"
2015-11-11,16:20:00,-06:00,IA,Iowa,19,2,0,0,0.076,0,609116,-92.4992,41.4245,-92.4608,41.5157,6.6,450.0,"LINESTRING(-92.4992 41.4245, -92.4608 41.5157)"
1998-06-18,16:10:00,-06:00,IA,Iowa,19,0,0,0,0.002,0,1283,-91.17,41.27,-91.17,41.27,0.1,90.0,
2008-06-11,17:40:00,-06:00,IA,Iowa,19,2,0,0,0.3,0,1177,-95.28,43.01,-95.11,43.16,13.08,300.0,"LINESTRING(-95.28 43.01, -95.11 43.16)"
2017-03-06,19:19:00,-06:00,IA,Iowa,19,1,0,0,80000,0,614733,-93.4915,41.2409,-93.41,41.2747,4.83,300.0,"LINESTRING(-93.4915 41.2409, -93.41 41.2747)"
2015-11-11,14:49:00,-06:00,IA,Iowa,19,0,0,0,0.003,0,609087,-94.0582,41.1792,-93.9889,41.2434,5.72,210.0,"LINESTRING(-94.0582 41.1792, -93.9889 41.2434)"
1998-06-27,19:22:00,-06:00,IA,Iowa,19,2,0,0,0.12,0,1107,-93.33,42.98,-93.08,43.07,12.5,150.0,"LINESTRING(-93.33 42.98, -93.205 43.025, -93.08 43.07)"
2000-05-11,19:19:00,-06:00,IA,Iowa,19,0,0,0,0.002,0,865,-91.98,42.5,-91.98,42.5,0.1,30.0,
2014-06-16,17:52:00,-06:00,IA,Iowa,19,1,0,0,0.027,0.003,518029,-93.5054,42.875,-93.467,42.8509,2.57,525.0,"LINESTRING(-93.5054 42.875, -93.467 42.8509)"
2011-04-09,20:24:00,-06:00,IA,Iowa,19,2,0,0,0.51,0,283456,-94.9744,42.5556,-94.9534,42.5655,1.6,660.0,"LINESTRING(-94.9744 42.5556, -94.9534 42.5655)"
2007-05-06,03:45:00,-06:00,IA,Iowa,19,0,0,0,0.075,0,563,-94.09,41.06,-94.04,41.11,4.2,150.0,"LINESTRING(-94.09 41.06, -94.04 41.11)"
2007-10-02,17:35:00,-06:00,IA,Iowa,19,1,0,0,0.075,0,999,-92.31,41.35,-92.29,41.36,1.0,300.0,"LINESTRING(-92.31 41.35, -92.29 41.36)"
2014-05-11,20:56:00,-06:00,IA,Iowa,19,1,0,0,0.4,0,506001,-94.4243,41.7239,-94.3555,41.7599,4.33,570.0,"LINESTRING(-94.4243 41.7239, -94.3555 41.7599)"
2001-05-10,20:18:00,-06:00,IA,Iowa,19,0,0,0,0.07,0,858,-90.28,41.6,-90.27,41.6,0.5,210.0,"LINESTRING(-90.28 41.6, -90.27 41.6)"
2014-05-11,21:44:00,-06:00,IA,Iowa,19,0,0,0,0.025,0,506639,-93.7634,41.9471,-93.7386,41.963,1.68,300.0,"LINESTRING(-93.7634 41.9471, -93.7386 41.963)"
2014-06-30,12:15:00,-06:00,IA,Iowa,19,1,0,0,0.102,0.012,526807,-93.1434,42.1714,-93.0359,42.2211,11.01,570.0,"LINESTRING(-93.1434 42.1714, -93.0359 42.2211)"
2017-03-06,19:35:00,-06:00,IA,Iowa,19,1,0,0,20000,0,614736,-93.2,41.3469,-93.0881,41.397,6.76,240.0,"LINESTRING(-93.2 41.3469, -93.0881 41.397)"
2013-10-04,17:35:00,-06:00,IA,Iowa,19,4,0,0,2.01,0,476100,-96.1086,42.3319,-95.7623,42.5818,24.7,7800.0,"LINESTRING(-96.1086 42.3319, -95.93545 42.45685, -95.7623 42.5818)"
1999-06-06,18:14:00,-06:00,IA,Iowa,19,1,0,0,0.002,0,989,-93.65,42.15,-93.65,42.15,0.7,90.0,
2007-03-31,16:29:00,-06:00,IA,Iowa,19,1,0,0,0.202,0,241,-91.35,42.55,-91.27,42.67,11.85,600.0,"LINESTRING(-91.35 42.55, -91.27 42.67)"
1999-05-16,16:14:00,-06:00,IA,Iowa,19,2,0,0,0.69,0,396,-95.58,41.2,-95.55,41.28,5.0,360.0,"LINESTRING(-95.58 41.2, -95.55 41.28)"
2011-04-09,20:54:00,-06:00,IA,Iowa,19,4,0,0,2.5,0,283450,-94.8557,42.7293,-94.7937,42.721,3.2,1761.0,"LINESTRING(-94.8557 42.7293, -94.7937 42.721)"
2006-04-13,20:13:00,-06:00,IA,Iowa,19,0,0,0,0.015,0,360,-91.12,41.4,-91.03,41.4,6.4,660.0,"LINESTRING(-91.12 41.4, -91.03 41.4)"
2017-03-06,17:28:00,-06:00,IA,Iowa,19,1,0,0,70000,0,614720,-94.1476,42.272,-94.1092,42.3022,2.87,150.0,"LINESTRING(-94.1476 42.272, -94.1092 42.3022)"
2017-05-15,17:45:00,-06:00,IA,Iowa,19,0,0,0,4000,0,615165,-91.9223,43.1806,-91.9065,43.1723,0.98,150.0,"LINESTRING(-91.9223 43.1806, -91.9065 43.1723)"
2008-07-10,13:10:00,-06:00,IA,Iowa,19,0,0,0,0.125,0,1332,-90.71,41.93,-90.66,41.9,3.43,300.0,"LINESTRING(-90.71 41.93, -90.66 41.9)"
2008-05-30,04:07:00,-06:00,IA,Iowa,19,2,10,0,0.825,0.035,991,-93.12,41.23,-92.74,41.28,19.18,2700.0,"LINESTRING(-93.12 41.23, -92.93 41.255, -92.74 41.28)"
2008-05-25,18:31:00,-06:00,IA,Iowa,19,1,0,0,0.35,0,931,-91.27,42.54,-91.11,42.51,8.48,750.0,"LINESTRING(-91.27 42.54, -91.11 42.51)"
2017-03-06,22:05:00,-06:00,IA,Iowa,19,2,3,0,100000,0,614758,-91.0732,41.4092,-91.0456,41.4245,1.78,600.0,"LINESTRING(-91.0732 41.4092, -91.0456 41.4245)"
2000-05-11,19:20:00,-06:00,IA,Iowa,19,1,0,0,1.5,0,864,-91.95,42.58,-91.85,42.58,8.0,990.0,"LINESTRING(-91.95 42.58, -91.85 42.58)"
2006-04-13,19:38:00,-06:00,IA,Iowa,19,1,0,0,0.07,0,357,-91.48,41.6,-91.48,41.67,5.1,2100.0,"LINESTRING(-91.48 41.6, -91.48 41.67)"
2017-03-06,20:16:00,-06:00,IA,Iowa,19,2,0,0,2020000,0,614743,-93.2085,40.6174,-92.9833,40.7491,14.92,750.0,"LINESTRING(-93.2085 40.6174, -93.0959 40.68325, -92.9833 40.7491)"
2017-03-06,20:30:00,-06:00,IA,Iowa,19,1,0,0,40000,0,614744,-92.9041,40.6322,-92.7783,40.698,8.01,180.0,"LINESTRING(-92.9041 40.6322, -92.7783 40.698)"
2001-04-11,15:00:00,-06:00,IA,Iowa,19,2,3,2,0.4,0,633,-92.38,40.97,-92.32,41.08,8.4,300.0,"LINESTRING(-92.38 40.97, -92.32 41.08)"
2015-05-10,18:10:00,-06:00,IA,Iowa,19,1,0,0,1.025,0,565904,-94.8402,42.1467,-94.6361,42.4481,23.34,2100.0,"LINESTRING(-94.8402 42.1467, -94.73815 42.2974, -94.6361 42.4481)"
2006-04-13,19:45:00,-06:00,IA,Iowa,19,1,1,1,0.12,0,358,-91.38,41.43,-91.22,41.45,9.4,1320.0,"LINESTRING(-91.38 41.43, -91.22 41.45)"
2004-08-26,21:51:00,-06:00,IA,Iowa,19,1,0,0,0.07,0,467,-91.25,42.35,-91.22,42.38,4.2,1320.0,"LINESTRING(-91.25 42.35, -91.22 42.38)"
2012-04-14,17:52:00,-06:00,IA,Iowa,19,2,2,0,5.05,0,366995,-94.4806,41.027,-94.201,41.1419,16.59,2400.0,"LINESTRING(-94.4806 41.027, -94.3408 41.08445, -94.201 41.1419)"
2010-07-23,19:03:00,-06:00,IA,Iowa,19,1,0,0,750,0.01,948,-93.6535,41.3603,-93.5897,41.3678,3.35,450.0,"LINESTRING(-93.6535 41.3603, -93.5897 41.3678)"
2015-11-11,14:09:00,-06:00,IA,Iowa,19,1,0,0,0.125,0,602681,-94.3396,40.656,-94.259,40.8213,12.18,840.0,"LINESTRING(-94.3396 40.656, -94.259 40.8213)"
2009-08-19,15:30:00,-06:00,IA,Iowa,19,1,0,0,0.075,0,1052,-91.819,42.6146,-91.7852,42.6345,2.2,300.0,"LINESTRING(-91.819 42.6146, -91.7852 42.6345)"
1999-04-05,15:28:00,-06:00,IA,Iowa,19,0,0,0,0.002,0,810,-94.55,40.83,-94.55,40.83,0.2,60.0,
2014-07-06,19:12:00,-06:00,IA,Iowa,19,1,0,0,0.025,0.2,517646,-92.5499,42.2878,-92.4078,42.1952,9.68,675.0,"LINESTRING(-92.5499 42.2878, -92.4078 42.1952)"
1998-05-15,16:05:00,-06:00,IA,Iowa,19,3,47,0,15,0,1249,-91.73,41.28,-91.07,41.88,47.0,1200.0,"LINESTRING(-91.73 41.28, -91.565 41.43, -91.4 41.58, -91.235 41.73, -91.07 41.88)"
2016-03-15,18:49:00,-06:00,IA,Iowa,19,1,3,0,50000,0,613656,-90.3175,41.8052,-90.2995,41.8194,1.35,225.0,"LINESTRING(-90.3175 41.8052, -90.2995 41.8194)"
2017-03-06,19:47:00,-06:00,IA,Iowa,19,0,0,0,25000,0,614739,-92.9974,41.4611,-92.9041,41.4976,5.45,195.0,"LINESTRING(-92.9974 41.4611, -92.9041 41.4976)"
2016-04-27,16:12:00,-06:00,IA,Iowa,19,0,0,0,25000,0,613806,-94.5048,40.822,-94.5028,40.8309,0.62,150.0,"LINESTRING(-94.5048 40.822, -94.5028 40.8309)"
2004-08-03,16:00:00,-06:00,IA,Iowa,19,1,0,0,0.07,0,1454,-93.28,42.18,-93.27,42.17,3.0,300.0,"LINESTRING(-93.28 42.18, -93.27 42.17)"
2006-08-03,14:25:00,-06:00,OH,Ohio,39,0,1,0,0.33,0,784,-82.48,40.4,-82.48,40.4,0.1,51.0,
2002-11-10,16:30:00,-06:00,OH,Ohio,39,2,4,0,13.5,0,921,-82.95,41.52,-82.85,41.58,10.0,150.0,"LINESTRING(-82.95 41.52, -82.85 41.58)"
2017-05-24,19:06:00,-06:00,OH,Ohio,39,0,0,0,2000,0,615335,-84.0207,39.8311,-84.039,39.8497,1.61,270.0,"LINESTRING(-84.0207 39.8311, -84.039 39.8497)"
2015-06-23,11:39:00,-06:00,OH,Ohio,39,0,0,0,0.003,0.005,584944,-82.6127,39.6984,-82.6039,39.6978,0.47,75.0,"LINESTRING(-82.6127 39.6984, -82.6039 39.6978)"
2012-03-02,16:53:00,-06:00,OH,Ohio,39,0,0,0,0.025,0,370184,-83.0978,39.0121,-83.0548,39.0098,2.77,300.0,"LINESTRING(-83.0978 39.0121, -83.0548 39.0098)"
2011-04-20,00:14:00,-06:00,OH,Ohio,39,1,0,0,0.075,0,292534,-83.2539,39.5476,-83.1755,39.5565,4.22,600.0,"LINESTRING(-83.2539 39.5476, -83.1755 39.5565)"
2006-06-22,15:30:00,-06:00,OH,Ohio,39,2,0,0,0.75,0,683,-81.78,40.62,-81.7,40.62,6.0,300.0,"LINESTRING(-81.78 40.62, -81.7 40.62)"
2010-06-27,16:54:00,-06:00,OH,Ohio,39,1,0,0,0.3,0,815,-80.5974,41.9522,-80.5538,41.9577,2.27,300.0,"LINESTRING(-80.5974 41.9522, -80.5538 41.9577)"
1974-04-03,13:30:00,-06:00,OH,Ohio,39,5,1150,36,8,0,116,-84.05,39.63,-83.6,39.92,31.3,1599.0,"LINESTRING(-84.05 39.63, -83.9375 39.7025, -83.825 39.775, -83.7125 39.8475, -83.6 39.92)"
2010-09-16,16:09:00,-06:00,OH,Ohio,39,1,0,0,0.016,0,1074,-82.6933,39.5397,-82.6751,39.5398,0.97,450.0,"LINESTRING(-82.6933 39.5397, -82.6751 39.5398)"
2013-11-17,16:35:00,-06:00,OH,Ohio,39,2,0,0,2.6,0,486098,-83.568,41.539,-83.421,41.659,11.28,300.0,"LINESTRING(-83.568 41.539, -83.421 41.659)"
1999-10-13,15:00:00,-06:00,OH,Ohio,39,3,6,0,4.01,0,1109,-82.98,39.6,-83.17,39.28,3.6,0.0,"LINESTRING(-82.98 39.6, -83.075 39.44, -83.17 39.28)"
2005-08-20,14:20:00,-06:00,OH,Ohio,39,1,0,0,0.18,0,353,-81.87,41.17,-81.87,41.17,0.1,75.0,
2014-07-27,13:29:00,-06:00,OH,Ohio,39,0,0,0,0.015,0,527840,-83.6134,40.1236,-83.6122,40.1231,0.07,150.0,"LINESTRING(-83.6134 40.1236, -83.6122 40.1231)"
2011-05-25,22:30:00,-06:00,OH,Ohio,39,1,0,0,0.175,0,313111,-84.41,39.38,-84.37,39.4,2.54,300.0,"LINESTRING(-84.41 39.38, -84.37 39.4)"
2004-06-13,16:28:00,-06:00,OH,Ohio,39,1,0,0,0.07,0,248,-84.17,41.15,-84.1,41.18,4.0,150.0,"LINESTRING(-84.17 41.15, -84.1 41.18)"
2011-04-27,07:53:00,-06:00,OH,Ohio,39,0,0,0,0.025,0,292776,-84.0302,39.9227,-84.02,39.94,1.31,600.0,"LINESTRING(-84.0302 39.9227, -84.02 39.94)"
2010-09-16,16:54:00,-06:00,OH,Ohio,39,2,7,0,0.75,0,1077,-82.2509,39.4067,-82.1908,39.3956,3.3,900.0,"LINESTRING(-82.2509 39.4067, -82.1908 39.3956)"
2017-11-05,16:08:00,-06:00,OH,Ohio,39,1,0,0,200000,0,615855,-82.6389,41.1857,-82.5908,41.2087,2.96,600.0,"LINESTRING(-82.6389 41.1857, -82.5908 41.2087)"
2010-09-16,18:00:00,-06:00,OH,Ohio,39,3,16,1,2.5,0,1078,-81.7897,39.1571,-81.624,39.1108,9.05,1500.0,"LINESTRING(-81.7897 39.1571, -81.624 39.1108)"
2010-10-26,12:27:00,-06:00,OH,Ohio,39,0,0,0,0.015,0,1165,-82.5323,40.0014,-82.524,40.0063,0.55,150.0,"LINESTRING(-82.5323 40.0014, -82.524 40.0063)"
2017-11-05,16:02:00,-06:00,OH,Ohio,39,0,0,0,200000,0,615854,-82.6929,41.1033,-82.687,41.1106,0.59,300.0,"LINESTRING(-82.6929 41.1033, -82.687 41.1106)"
2010-06-05,21:00:00,-06:00,OH,Ohio,39,1,0,0,0.075,0,553,-83.87,41.53,-83.81,41.55,3.4,300.0,"LINESTRING(-83.87 41.53, -83.81 41.55)"
2010-10-26,11:20:00,-06:00,OH,Ohio,39,0,0,0,0.07,0,1160,-83.6415,39.443,-83.5807,39.4756,3.95,600.0,"LINESTRING(-83.6415 39.443, -83.5807 39.4756)"
2010-09-16,15:56:00,-06:00,OH,Ohio,39,1,0,0,0.09,0.004,1070,-82.8285,39.5645,-82.7765,39.5551,2.85,600.0,"LINESTRING(-82.8285 39.5645, -82.7765 39.5551)"
2002-11-10,16:20:00,-06:00,OH,Ohio,39,1,0,0,1.3,0,928,-83.12,41.35,-83.13,41.42,3.5,150.0,"LINESTRING(-83.12 41.35, -83.13 41.42)"
1998-06-24,18:45:00,-06:00,OH,Ohio,39,2,13,0,20,0,447,-82.95,41.52,-82.95,41.52,3.5,300.0,
2007-08-05,17:50:00,-06:00,OH,Ohio,39,0,0,0,0.06,0,865,-83.27,41.22,-83.25,41.21,0.75,30.0,"LINESTRING(-83.27 41.22, -83.25 41.21)"
2002-05-08,16:07:00,-06:00,OH,Ohio,39,2,3,0,3.5,0,99,-82.35,38.87,-82.28,38.88,3.0,240.0,"LINESTRING(-82.35 38.87, -82.28 38.88)"
1999-07-28,10:08:00,-06:00,OH,Ohio,39,1,4,0,0.07,0,1332,-82.12,40.6,-81.93,40.63,5.0,150.0,"LINESTRING(-82.12 40.6, -81.93 40.63)"
2016-03-14,12:26:00,-06:00,OH,Ohio,39,1,0,0,75000,0,613647,-84.5441,39.9615,-84.5397,39.9939,2.25,450.0,"LINESTRING(-84.5441 39.9615, -84.5397 39.9939)"
2010-10-26,09:59:00,-06:00,OH,Ohio,39,2,0,0,0.238,0,1156,-84.1668,40.6327,-84.1087,40.6681,3.92,330.0,"LINESTRING(-84.1668 40.6327, -84.1087 40.6681)"
2011-04-20,00:53:00,-06:00,OH,Ohio,39,0,0,0,0.07,0,292524,-82.961,39.064,-82.9597,39.064,0.07,150.0,"LINESTRING(-82.961 39.064, -82.9597 39.064)"
2015-05-26,15:16:00,-06:00,OH,Ohio,39,1,2,0,0.75,0,568158,-84.1031,39.6968,-84.0952,39.7027,0.59,210.0,"LINESTRING(-84.1031 39.6968, -84.0952 39.7027)"
2016-08-24,19:06:00,-06:00,OH,Ohio,39,0,0,0,35000,0,614329,-83.5246,41.3591,-83.5246,41.3591,0.04,60.0,
2002-11-10,16:19:00,-06:00,OH,Ohio,39,1,0,0,0.33,0,922,-83.43,41.57,-83.43,41.57,0.5,75.0,
2010-10-26,11:52:00,-06:00,OH,Ohio,39,0,0,0,0.075,0,1162,-83.1187,39.7274,-83.0847,39.7463,2.23,90.0,"LINESTRING(-83.1187 39.7274, -83.0847 39.7463)"
2017-11-05,17:16:00,-06:00,OH,Ohio,39,1,0,0,125000,5000,615862,-83.6225,39.9324,-83.4978,39.9262,6.62,600.0,"LINESTRING(-83.6225 39.9324, -83.4978 39.9262)"
2017-07-22,16:48:00,-06:00,OH,Ohio,39,1,0,0,25000,0,615591,-82.5248,39.3022,-82.5107,39.2986,0.8,690.0,"LINESTRING(-82.5248 39.3022, -82.5107 39.2986)"
2006-10-11,16:25:00,-06:00,OH,Ohio,39,2,0,0,0.06,0,953,-83.11,39.8,-83.11,39.8,0.5,150.0,
2011-04-20,00:42:00,-06:00,OH,Ohio,39,2,0,0,0.045,0,292531,-82.4741,40.0233,-82.4029,40.0346,3.85,300.0,"LINESTRING(-82.4741 40.0233, -82.4029 40.0346)"
2002-11-10,15:57:00,-06:00,OH,Ohio,39,2,0,0,12.1,0,929,-83.5,41.12,-83.32,41.22,9.0,150.0,"LINESTRING(-83.5 41.12, -83.32 41.22)"
2015-06-18,17:07:00,-06:00,OH,Ohio,39,1,0,0,0.11,0,591858,-81.4045,40.9768,-81.2526,40.9317,8.52,300.0,"LINESTRING(-81.4045 40.9768, -81.2526 40.9317)"
2011-05-23,17:55:00,-06:00,OH,Ohio,39,1,0,0,0.003,0,312378,-83.9634,39.7964,-83.9458,39.7987,0.95,300.0,"LINESTRING(-83.9634 39.7964, -83.9458 39.7987)"
2010-09-16,15:26:00,-06:00,OH,Ohio,39,2,0,0,35,0,1066,-81.9628,40.7733,-81.7458,40.7971,11.47,450.0,"LINESTRING(-81.9628 40.7733, -81.7458 40.7971)"
1998-08-25,13:45:00,-06:00,OH,Ohio,39,2,0,0,0.3,0,467,-82.48,40.23,-82.27,40.17,10.0,750.0,"LINESTRING(-82.48 40.23, -82.27 40.17)"
2016-08-20,16:37:00,-06:00,OH,Ohio,39,0,0,0,20000,0,614302,-83.0894,40.3439,-83.058,40.385,3.3,300.0,"LINESTRING(-83.0894 40.3439, -83.058 40.385)"
2008-05-30,22:28:00,-06:00,OH,Ohio,39,0,0,0,1.2,0,1006,-84.13,41.05,-84.06,41.05,3.24,1392.0,"LINESTRING(-84.13 41.05, -84.06 41.05)"
2016-06-04,16:06:00,-06:00,OH,Ohio,39,0,0,0,100000,0,614064,-82.9488,40.0346,-82.9433,40.0347,0.3,405.0,"LINESTRING(-82.9488 40.0346, -82.9433 40.0347)"
2002-11-10,16:48:00,-06:00,OH,Ohio,39,2,0,0,2.35,0,918,-82.22,40.95,-82.13,41.03,9.5,150.0,"LINESTRING(-82.22 40.95, -82.13 41.03)"
2016-06-23,01:20:00,-06:00,OH,Ohio,39,1,0,0,110000,10000,614129,-83.5538,39.5518,-83.499,39.5197,3.8,900.0,"LINESTRING(-83.5538 39.5518, -83.499 39.5197)"
2013-07-10,13:56:00,-06:00,OH,Ohio,39,0,0,0,0.075,0,462331,-82.1741,40.8658,-82.1561,40.86,1.03,45.0,"LINESTRING(-82.1741 40.8658, -82.1561 40.86)"
2002-11-10,15:54:00,-06:00,OH,Ohio,39,1,0,0,0.85,0,923,-83.62,41.25,-83.62,41.25,4.5,150.0,
2010-05-21,16:44:00,-06:00,OH,Ohio,39,1,0,0,0.11,0,414,-83.88,39.03,-83.81,39.06,4.27,150.0,"LINESTRING(-83.88 39.03, -83.81 39.06)"
2017-11-05,15:53:00,-06:00,OH,Ohio,39,1,0,0,200000,0,615852,-82.9399,41.1653,-82.9326,41.1686,0.44,540.0,"LINESTRING(-82.9399 41.1653, -82.9326 41.1686)"
2017-03-01,07:16:00,-06:00,OH,Ohio,39,1,0,0,30000,0,614706,-83.0228,39.1583,-83.0126,39.1557,0.57,375.0,"LINESTRING(-83.0228 39.1583, -83.0126 39.1557)"
2011-04-19,21:44:00,-06:00,OH,Ohio,39,0,0,0,0.055,0,292452,-84.4556,40.59,-84.3903,40.6128,3.77,201.0,"LINESTRING(-84.4556 40.59, -84.3903 40.6128)"
2017-11-05,16:10:00,-06:00,OH,Ohio,39,0,0,0,125000,0,615856,-82.5082,41.0928,-82.4502,41.1101,3.25,300.0,"LINESTRING(-82.5082 41.0928, -82.4502 41.1101)"
2002-11-10,18:00:00,-06:00,OH,Ohio,39,2,0,0,17,0,926,-81.5,41.32,-81.43,41.38,10.1,300.0,"LINESTRING(-81.5 41.32, -81.43 41.38)"
2014-06-23,16:55:00,-06:00,OH,Ohio,39,1,0,0,0.75,0,530937,-81.8305,41.2301,-81.8085,41.2487,1.72,360.0,"LINESTRING(-81.8305 41.2301, -81.8085 41.2487)"
2003-11-12,18:00:00,-06:00,OH,Ohio,39,2,3,0,21,0,48,-81.93,40.8,-81.93,40.8,12.0,375.0,
2008-05-30,23:29:00,-06:00,OH,Ohio,39,2,6,0,1.75,0,1007,-83.52,41.09,-83.42,41.14,8.31,300.0,"LINESTRING(-83.52 41.09, -83.42 41.14)"
2017-11-05,13:40:00,-06:00,OH,Ohio,39,2,8,0,5000000,0,615848,-84.5732,40.5408,-84.494,40.591,5.41,600.0,"LINESTRING(-84.5732 40.5408, -84.494 40.591)"
2010-05-21,18:44:00,-06:00,OH,Ohio,39,1,0,0,0.135,0,417,-83.65,38.71,-83.67,38.75,2.97,225.0,"LINESTRING(-83.65 38.71, -83.67 38.75)"
2014-06-04,13:40:00,-06:00,OH,Ohio,39,0,0,0,0.3,0,520976,-83.8202,39.1906,-83.7439,39.1967,4.11,600.0,"LINESTRING(-83.8202 39.1906, -83.7439 39.1967)"
2016-07-13,20:18:00,-06:00,OH,Ohio,39,0,0,0,15000,0,614200,-84.6093,39.1395,-84.5961,39.1402,0.71,450.0,"LINESTRING(-84.6093 39.1395, -84.5961 39.1402)"
2017-11-05,18:18:00,-06:00,OH,Ohio,39,1,0,0,10000,0,615865,-80.5909,40.6809,-80.5788,40.6752,0.75,528.0,"LINESTRING(-80.5909 40.6809, -80.5788 40.6752)"
2006-07-11,17:42:00,-06:00,OH,Ohio,39,1,0,0,0.07,0,728,-84.25,39.65,-84.23,39.65,0.8,150.0,"LINESTRING(-84.25 39.65, -84.23 39.65)"
2014-07-08,12:15:00,-06:00,OH,Ohio,39,0,0,0,0.225,0,535430,-80.8262,41.0243,-80.7314,41.0554,5.39,600.0,"LINESTRING(-80.8262 41.0243, -80.7314 41.0554)"
2017-03-01,02:38:00,-06:00,OH,Ohio,39,1,0,0,400000,0,614685,-84.2955,39.0258,-84.1765,39.0288,6.39,450.0,"LINESTRING(-84.2955 39.0258, -84.1765 39.0288)"
2004-05-27,16:45:00,-06:00,OH,Ohio,39,1,1,0,0.08,0,1142,-83.38,39.4,-83.32,39.38,3.0,150.0,"LINESTRING(-83.38 39.4, -83.32 39.38)"
2011-05-23,18:10:00,-06:00,OH,Ohio,39,1,0,0,0.015,0.003,312388,-83.7618,39.9909,-83.7561,39.9947,0.4,300.0,"LINESTRING(-83.7618 39.9909, -83.7561 39.9947)"
2009-07-11,13:55:00,-06:00,OH,Ohio,39,1,0,0,0.095,0.015,878,-83.1117,39.2163,-83.0599,39.1973,3.07,1320.0,"LINESTRING(-83.1117 39.2163, -83.0599 39.1973)"
2013-06-12,22:03:00,-06:00,OH,Ohio,39,0,0,0,0.35,0,458969,-84.2966,40.4975,-84.2532,40.4911,2.32,150.0,"LINESTRING(-84.2966 40.4975, -84.2532 40.4911)"
2014-09-10,15:54:00,-06:00,OH,Ohio,39,0,0,0,0.015,0,543909,-81.185,41.335,-81.179,41.345,0.76,150.0,"LINESTRING(-81.185 41.335, -81.179 41.345)"
2017-05-24,20:03:00,-06:00,OH,Ohio,39,1,0,0,5000,0,615339,-84.1539,40.0788,-84.1728,40.1023,1.91,480.0,"LINESTRING(-84.1539 40.0788, -84.1728 40.1023)"
2014-12-24,16:16:00,-06:00,OH,Ohio,39,0,0,0,0.015,0,546759,-82.634,39.728,-82.624,39.733,0.63,90.0,"LINESTRING(-82.634 39.728, -82.624 39.733)"
2000-09-20,18:05:00,-06:00,OH,Ohio,39,2,1,0,0.42,0,1057,-82.7,41.25,-82.62,41.3,2.5,300.0,"LINESTRING(-82.7 41.25, -82.62 41.3)"
2017-09-04,20:42:00,-06:00,OH,Ohio,39,2,2,0,2050000,0,615723,-82.877,40.7892,-82.5617,40.8172,16.67,1200.0,"LINESTRING(-82.877 40.7892, -82.71935 40.8032, -82.5617 40.8172)"
1985-05-31,16:30:00,-06:00,OH,Ohio,39,5,310,18,8,0,343,-81.15,41.2,-80.27,41.22,47.0,1350.0,"LINESTRING(-81.15 41.2, -80.93 41.205, -80.71 41.21, -80.49 41.215, -80.27 41.22)"
1998-08-25,12:45:00,-06:00,OH,Ohio,39,0,0,0,0.3,0,616,-83.13,40.58,-83.13,40.58,3.0,90.0,
